chr1	4785613	4785880
chr1	4807750	4807987
chr1	4857493	4857802
chr1	4970712	4970868
chr1	5015394	5015703
chr1	5022932	5023149
chr1	5083008	5083164
chr1	5220778	5220934
chr1	6214516	6214716
chr1	6306760	6306920
chr1	7088644	7089241
chr1	7397918	7398190
chr1	9545231	9545428
chr1	9564447	9564820
chr1	9570201	9570518
chr1	9611664	9611899
chr1	9627402	9627607
chr1	9630120	9630611
chr1	9649357	9649548
chr1	9659009	9659313
chr1	9700621	9700861
chr1	9748391	9748671
chr1	9944082	9944272
chr1	12644773	12644940
chr1	13589853	13590065
chr1	13660488	13660647
chr1	13860483	13860753
chr1	13861128	13861340
chr1	13936203	13936453
chr1	14097938	14098094
chr1	14139781	14140067
chr1	14181508	14181879
chr1	14198945	14199316
chr1	14218935	14219138
chr1	14292410	14292636
chr1	14513699	14513894
chr1	16656899	16657082
chr1	19176185	19176454
chr1	20117422	20117616
chr1	20820226	20820499
chr1	20867462	20867731
chr1	20890389	20890588
chr1	20905711	20905958
chr1	20951561	20951827
chr1	21008900	21009110
chr1	21014545	21014748
chr1	21052707	21053089
chr1	21166360	21166558
chr1	21218606	21218776
chr1	21448342	21448526
chr1	21805020	21805394
chr1	21829958	21830396
chr1	22555799	22556056
chr1	22594972	22595133
chr1	22640645	22640859
chr1	23383323	23383615
chr1	23922370	23922543
chr1	24005566	24005732
chr1	24100397	24100559
chr1	24553523	24553824
chr1	24611605	24611996
chr1	24612341	24612637
chr1	24612922	24613094
chr1	24613247	24614654
chr1	24614874	24615340
chr1	24615726	24616150
chr1	24678414	24678796
chr1	25008977	25009159
chr1	25228645	25228875
chr1	25892488	25892647
chr1	25893079	25893268
chr1	30949789	30950039
chr1	33719824	33720061
chr1	33814434	33814665
chr1	33940535	33940691
chr1	34011380	34011543
chr1	34150781	34151069
chr1	34399732	34399912
chr1	34665245	34665529
chr1	34666343	34666579
chr1	34677995	34678261
chr1	34696674	34696860
chr1	34842985	34843260
chr1	36030453	36030777
chr1	36065032	36065210
chr1	36068206	36068401
chr1	36244190	36244422
chr1	36309564	36309746
chr1	36369062	36369326
chr1	36445248	36445431
chr1	36511638	36511868
chr1	36513460	36513637
chr1	36523628	36523799
chr1	36547161	36547482
chr1	36556560	36556878
chr1	36557188	36557426
chr1	36581375	36581560
chr1	36589571	36589799
chr1	36596158	36596475
chr1	36603342	36603672
chr1	36607116	36607409
chr1	36636510	36636905
chr1	36646146	36646491
chr1	36647635	36647972
chr1	36684124	36684400
chr1	36691251	36691585
chr1	36709918	36710295
chr1	36920228	36920414
chr1	36939657	36939945
chr1	37220148	37220402
chr1	37299685	37299879
chr1	37317044	37317281
chr1	37332846	37333128
chr1	37350944	37351247
chr1	37386515	37386916
chr1	37405070	37405418
chr1	37419558	37419738
chr1	37429997	37430282
chr1	37541085	37541264
chr1	37565542	37565719
chr1	37864807	37865341
chr1	37890349	37890607
chr1	37959717	37959921
chr1	38129705	38129907
chr1	38198577	38198765
chr1	38334406	38334562
chr1	38450712	38450997
chr1	38848110	38848392
chr1	38987575	38987786
chr1	39367698	39367981
chr1	39478848	39479027
chr1	39535509	39535893
chr1	39577284	39577647
chr1	39701316	39701548
chr1	39714090	39714569
chr1	39735982	39736436
chr1	39749777	39750035
chr1	39762035	39762325
chr1	39805735	39805891
chr1	39838816	39839082
chr1	39878091	39878286
chr1	39900654	39900847
chr1	39947657	39947967
chr1	39977292	39977684
chr1	40117676	40117981
chr1	40139835	40140237
chr1	40266503	40266669
chr1	41027560	41028013
chr1	41158167	41158518
chr1	41380161	41380324
chr1	41390153	41390651
chr1	41555705	41556008
chr1	41652719	41653103
chr1	42253845	42254043
chr1	42257898	42258182
chr1	42352072	42352284
chr1	42538766	42538943
chr1	42539060	42539239
chr1	42691631	42691833
chr1	42703705	42703918
chr1	42714378	42714578
chr1	42851024	42851278
chr1	43098559	43098799
chr1	43163991	43164197
chr1	43317104	43317663
chr1	43338222	43338647
chr1	43358214	43358453
chr1	43504275	43504484
