chr1	24611660	24611773
chr1	24611760	24612510
chr1	24612486	24612706
chr1	24612831	24614767
chr1	24613956	24614336
chr1	24614841	24615062
chr1	24615155	24615394
chr1	24615669	24616082
chr1	37419564	37419703
chr1	58613923	58614029
chr1	69456744	69456866
chr1	75559655	75559793
chr1	78573828	78574003
chr1	85853437	85853574
chr1	86178985	86179093
chr1	88277653	88277800
chr1	94079192	94079330
chr1	95451930	95452062
chr1	102628206	102628314
chr1	153401945	153402060
chr1	155006659	155006807
chr1	155102542	155102659
chr1	157553174	157553310
chr1	163150554	163150659
chr1	172309793	172309898
chr1	172528803	172528955
chr1	180268735	180268852
chr1	181743169	181743307
chr1	181888911	181889068
chr1	183299136	183299587
chr1	193227807	193227933
chr1	195241560	195241817
chr10	3109958	3110097
chr10	3116292	3116405
chr10	11492095	11492219
chr10	22142297	22143049
chr10	22212400	22212504
chr10	23988618	23988730
chr10	24622704	24622810
chr10	69452291	69452395
chr10	70222368	70222486
chr10	74921035	74921141
chr10	77130688	77130824
chr10	79925404	79925554
chr10	80165130	80165267
chr10	87024984	87025156
chr10	95894898	95895002
chr10	99615981	99616088
chr10	122051956	122052095
chr10	126919203	126919350
chr10	127512929	127513059
chr10	127674761	127674979
chr11	3103932	3104070
chr11	5115047	5115179
chr11	8957203	8957308
chr11	12375068	12375199
chr11	20455111	20455216
chr11	31671169	31671301
chr11	31922607	31922806
chr11	34681841	34682208
chr11	54140069	54140319
chr11	54140513	54140711
chr11	57176099	57176206
chr11	59525399	59525504
chr11	62756960	62757077
chr11	69579421	69579530
chr11	77508159	77508264
chr11	78453781	78453956
chr11	81996276	81996397
chr11	89081762	89082032
chr11	95259235	95259356
chr11	98342709	98342839
chr11	98653098	98653225
chr11	100295466	100295601
chr11	100893527	100893659
chr11	101732712	101732904
chr11	103102760	103102906
chr11	105102977	105103082
chr11	109011655	109012109
chr11	116130619	116130758
chr11	117358372	117358477
chr11	118103045	118103179
chr11	118104171	118104279
chr11	120658958	120659067
chr11	121982363	121982538
chr12	3109863	3110124
chr12	9702692	9702855
chr12	13215005	13215111
chr12	16747816	16747928
chr12	25311253	25311378
chr12	30578873	30578977
chr12	67059331	67059672
chr12	69360760	69360923
chr12	69654070	69654303
chr12	74804361	74804476
chr12	78350911	78351120
chr12	80895356	80895460
chr12	81278673	81278819
chr12	81788791	81788910
chr12	84589892	84590005
chr12	86795970	86796088
chr12	93576986	93577213
chr12	97061448	97061779
chr12	100106479	100106584
chr12	100201955	100202077
chr12	105524743	105524850
chr12	112552123	112552273
chr12	117993583	117993690
chr13	3372917	3373637
chr13	3406777	3406886
chr13	9834322	9834483
chr13	13860839	13861000
chr13	23401772	23401892
chr13	34027767	34028201
chr13	34032560	34032720
chr13	44869566	44869689
chr13	48572280	48572432
chr13	59840919	59841034
chr13	74528689	74528819
chr13	74528948	74529070
chr13	74529234	74529347
chr13	74529598	74529742
chr13	74530007	74530154
chr13	74530398	74530629
chr13	77438903	77439058
chr13	80881846	80881981
chr13	100492594	100492730
chr13	110368704	110368929
chr13	111771340	111771472
chr13	112578196	112578315
chr13	116192884	116193005
chr14	6888851	6888988
chr14	8006074	8006192
chr14	8286640	8286814
chr14	14120955	14121065
chr14	21848949	21849073
chr14	25707737	25707842
chr14	25816537	25816642
chr14	27804145	27804259
chr14	45329576	45329685
chr14	47629445	47629561
chr14	52008986	52009091
chr14	55781377	55781486
chr14	58658697	58658809
chr14	62492589	62492747
chr14	68292772	68292902
chr14	69161984	69162109
chr14	70181229	70181382
chr14	73509847	73509994
chr14	73524848	73524953
chr14	74065921	74066029
chr14	80216059	80216171
chr14	86198985	86199144
chr14	88345090	88345201
chr14	94672566	94672695
chr14	97905006	97905127
chr14	103051531	103051652
chr14	104715807	104715962
chr14	122568958	122569096
chr14	124668360	124668478
chr15	47540005	47540121
chr15	52160905	52161010
chr15	75085500	75087015
chr15	75085978	75087021
chr15	75679379	75679503
chr15	78239636	78239745
chr15	79473415	79473522
chr15	80088783	80088887
chr15	85709484	85709607
chr15	87624143	87624254
chr15	87968001	87968106
chr15	89196482	89196625
chr15	96936866	96936991
chr15	99416669	99416798
chr15	101283917	101284025
chr15	102671095	102671261
chr16	3114610	3114731
chr16	3114991	3115178
chr16	3116198	3116636
chr16	3122956	3123089
chr16	3349932	3350437
chr16	3351081	3351194
chr16	3351371	3351541
chr16	3351789	3351911
chr16	4316183	4316293
chr16	5709154	5709264
chr16	11034568	11034714
chr16	11143918	11144296
chr16	11423507	11424064
chr16	17222270	17222422
chr16	18406334	18406495
chr16	18533208	18533313
chr16	20302415	20302523
chr16	21412770	21412884
chr16	23550472	23550576
chr16	30252188	30252320
chr16	30829541	30829647
chr16	35981679	35981816
chr16	39052633	39052863
