chr1	4785543	4785732
chr1	5083007	5083171
chr1	9545429	9545656
chr1	12644695	12644925
chr1	16342933	16343062
chr1	19176205	19176414
chr1	20820147	20820412
chr1	21830210	21830344
chr1	21960896	21961106
chr1	22555829	22556040
chr1	23922422	23922596
chr1	24684083	24684240
chr1	25228603	25228828
chr1	30950105	30950254
chr1	33814584	33814853
chr1	34150807	34150988
chr1	36030558	36030714
chr1	36244154	36244276
chr1	36636683	36636969
chr1	37332994	37333118
chr1	37430106	37430252
chr1	37890387	37890714
chr1	38130163	38130285
chr1	39749875	39750008
chr1	39762171	39762293
chr1	41027748	41027900
chr1	42850931	42851106
chr1	43098757	43098879
chr1	43531467	43531589
chr1	43933470	43933629
chr1	44118284	44118460
chr1	44201187	44201394
chr1	44951139	44951361
chr1	45795485	45795683
chr1	46075942	46076223
chr1	46732498	46732702
chr1	46852633	46852771
chr1	48881464	48881664
chr1	52113820	52113983
chr1	55087625	55087794
chr1	55088404	55088569
chr1	55237202	55237401
chr1	56782231	56782457
chr1	56973251	56973373
chr1	57387957	57388217
chr1	58030506	58030645
chr1	58030692	58030837
chr1	58613873	58614073
chr1	59684880	59685392
chr1	60097918	60098157
chr1	60343403	60343548
chr1	61913049	61913250
chr1	63177184	63177470
chr1	63730419	63730757
chr1	64133962	64134084
chr1	66228352	66228474
chr1	66323658	66323780
chr1	66692834	66692968
chr1	69456715	69456936
chr1	70380155	70380277
chr1	71079270	71079478
chr1	71557167	71557547
chr1	72711084	72711206
chr1	72751569	72751798
chr1	73271060	73271223
chr1	73853476	73853671
chr1	74111496	74111690
chr1	74295914	74296066
chr1	74303992	74304122
chr1	74505808	74505994
chr1	75142420	75142710
chr1	75180192	75180337
chr1	78488823	78489198
chr1	78537572	78537714
chr1	78819767	78819911
chr1	79761706	79761867
chr1	79775928	79776174
chr1	79917696	79917974
chr1	81281192	81281393
chr1	85902255	85902383
chr1	86064351	86064618
chr1	86358512	86358975
chr1	86442208	86442420
chr1	86504210	86504400
chr1	86509487	86509731
chr1	86528135	86528355
chr1	87213864	87214073
chr1	87786371	87786526
chr1	87891797	87891919
chr1	88008147	88008379
chr1	88277245	88277706
chr1	88658320	88658709
chr1	89424537	89424756
chr1	89934687	89934890
chr1	90967712	90967860
chr1	90975060	90975182
chr1	90999373	90999647
chr1	91181842	91182033
chr1	91459247	91459372
chr1	92137242	92137414
chr1	92473696	92473834
chr1	92934318	92934639
chr1	93210467	93210607
chr1	93803588	93803781
chr1	97660687	97660824
chr1	100738811	100739032
chr1	102628158	102628374
chr1	104746957	104747111
chr1	106199733	106199867
chr1	106241069	106241198
chr1	106759501	106759712
chr1	106796648	106796954
chr1	108102509	108102676
chr1	113904148	113904298
chr1	118311127	118311408
chr1	118321775	118322045
chr1	118476969	118477091
chr1	119518150	119518348
chr1	119526284	119526527
chr1	120121162	120121305
chr1	120602215	120602356
chr1	121327922	121328131
chr1	121567635	121568029
chr1	122357100	122357316
chr1	125435714	125435836
chr1	126684215	126684366
chr1	126830074	126830224
chr1	126830352	126830606
chr1	126830649	126830771
chr1	127107580	127107766
chr1	127368659	127368862
chr1	128359442	128359606
chr1	128416662	128416998
chr1	131573749	131573955
chr1	131911205	131911351
chr1	132222319	132222485
chr1	132476895	132477387
chr1	133131199	133131397
chr1	133610069	133610313
chr1	134494517	134494716
chr1	135548857	135549036
chr1	135669916	135670044
chr1	136364826	136365025
chr1	138148994	138149171
chr1	151343054	151343176
chr1	153014472	153014721
chr1	153309009	153309196
chr1	153900021	153900184
chr1	154102843	154103278
chr1	155233994	155234369
chr1	156754696	156754818
chr1	157039303	157039449
chr1	157412576	157412777
chr1	157508032	157508154
chr1	161070823	161070992
chr1	161131476	161131601
chr1	161250148	161250279
chr1	161877045	161877175
chr1	162000050	162000328
chr1	162548306	162548555
chr1	162832337	162832537
chr1	163403668	163404039
chr1	163994669	163994812
chr1	164249586	164249722
chr1	164307224	164307383
chr1	165641839	165642054
chr1	166003087	166003423
chr1	166409799	166409966
chr1	167270008	167270196
chr1	167283709	167283916
chr1	167308571	167308853
chr1	167340207	167340512
chr1	168215999	168216254
chr1	169484664	169484911
chr1	169969089	169969369
chr1	170037335	170037521
chr1	170460039	170460194
chr1	170705040	170705273
chr1	170868618	170868924
chr1	170885001	170885292
chr1	171503351	171503513
chr1	172310030	172310293
chr1	172481922	172482061
chr1	175625608	175625788
chr1	177175443	177175683
chr1	177338942	177339064
chr1	177447643	177447772
chr1	177623396	177623583
chr1	177796451	177796588
chr1	178336295	178336697
chr1	178539618	178539821
chr1	179546098	179546354
chr1	180195747	180196162
chr1	180365251	180365374
chr1	180568814	180569176
chr1	180848577	180848892
chr1	180904504	180904655
chr1	181016650	181016878
chr1	181352284	181352518
chr1	182103515	182103727
chr1	182282530	182282701
chr1	182475085	182475268
chr1	182554123	182554343
chr1	182629773	182629983
chr1	182908419	182908635
chr1	185363128	185363279
chr1	186627714	186627906
chr1	186749056	186749432
chr1	189922039	189922248
chr1	190080194	190080323
chr1	190682194	190682366
chr1	191062918	191063243
chr1	191120886	191121114
chr1	191576029	191576172
chr1	191906290	191906419
chr1	191981549	191981671
chr1	192453968	192454199
chr1	193130034	193130384
chr1	193227743	193227986
chr1	193632792	193632998
chr1	193751902	193752247
chr1	194361369	194361530
chr1	194739892	194740072
chr1	195241524	195241906
chr1	195279152	195279356
chr10	7118442	7118564
chr10	4614342	4614540
chr10	3973627	3973752
chr10	7582198	7582463
chr10	7605271	7605419
chr10	8715900	8716045
chr10	11492136	11492261
chr10	13192942	13193081
chr10	13402032	13402238
chr10	17723048	17723201
chr10	20459770	20459936
chr10	21588594	21588787
chr10	22142307	22143050
chr10	22223802	22223937
chr10	22393343	22393512
chr10	22746364	22746643
chr10	23674862	23675027
chr10	23787121	23787480
chr10	25023927	25024064
chr10	29970886	29971113
chr10	30600229	30600380
chr10	36974006	36974301
chr10	37078649	37078786
chr10	37250957	37251079
chr10	37820383	37820605
chr10	39541522	39541691
chr10	39646725	39646887
chr10	39659595	39659727
chr10	40246872	40247135
chr10	40257699	40258027
chr10	40417090	40417253
chr10	40499938	40500146
chr10	41490507	41490629
chr10	41810633	41810907
chr10	42278086	42278433
chr10	52144402	52144599
chr10	56935302	56935424
chr10	60285799	60285971
chr10	60445236	60445496
chr10	61277950	61278186
chr10	62320563	62320808
chr10	62449732	62450342
chr10	62601885	62602422
chr10	63024016	63024315
chr10	66944023	66944260
chr10	67548396	67548519
chr10	67549051	67549177
chr10	67912612	67912737
chr10	68558554	68558692
chr10	72293290	72293496
chr10	74966901	74967092
chr10	75373883	75374121
chr10	75517868	75518188
chr10	75704285	75704498
chr10	75704554	75704684
chr10	78009121	78009274
chr10	78184934	78185196
chr10	78244766	78244957
chr10	78306098	78306336
chr10	78723455	78723577
chr10	79854062	79854301
chr10	79934257	79934501
chr10	79960098	79960291
chr10	80039679	80039911
chr10	80107124	80107322
chr10	80160132	80160324
chr10	80168245	80168490
chr10	80172974	80173135
chr10	80264678	80264917
chr10	80302767	80302932
chr10	80561540	80561813
chr10	80577842	80578235
chr10	80742482	80742703
chr10	80855071	80855205
chr10	80856312	80856506
chr10	80999859	81000080
chr10	81060316	81060520
chr10	81069997	81070125
chr10	81320949	81321219
chr10	81411720	81411851
chr10	81416878	81417077
chr10	81496062	81496220
chr10	81496289	81496508
chr10	81606416	81606671
chr10	81643822	81643951
chr10	82955219	82955420
chr10	83117071	83117206
chr10	83143074	83143370
chr10	83359885	83360157
chr10	83954461	83954698
chr10	84576168	84576367
chr10	84622270	84622444
chr10	85102346	85102491
chr10	85185220	85185490
chr10	85608562	85608684
chr10	85917144	85917418
chr10	87492556	87492833
chr10	88826565	88826907
chr10	89732135	89732362
chr10	93275554	93275695
chr10	93833578	93833700
chr10	93889712	93889948
chr10	94523706	94524003
chr10	94592360	94592580
chr10	94872073	94872293
chr10	95514682	95514804
chr10	99941807	99941944
chr10	100487588	100487783
chr10	102668558	102668777
chr10	105238337	105238554
chr10	111972867	111973134
chr10	114737306	114737519
chr10	115251434	115251556
chr10	116735624	116735770
chr10	117063441	117063603
chr10	117095056	117095221
chr10	119240305	119240588
chr10	119684507	119684631
chr10	120227028	120227175
chr10	120624385	120624576
chr10	121206024	121206198
chr10	121626462	121626858
chr10	121739821	121740108
chr10	122096649	122096915
chr10	122887773	122887928
chr10	123676305	123676428
chr10	126905779	126905963
chr10	127030723	127030965
chr10	127041891	127042172
chr10	127522036	127522388
chr10	127621747	127621885
chr10	128083609	128083739
chr10	128211711	128211896
chr10	128322259	128322458
chr10	128566106	128566250
chr10	128909605	128909737
chr10	129735394	129735610
chr11	3100377	3100576
chr11	3101185	3101362
chr11	3101719	3101893
chr11	3103845	3104040
chr11	3123504	3123634
chr11	3168836	3168969
chr11	3193034	3193241
chr11	3332201	3332575
chr11	3649486	3649644
chr11	3963643	3964024
chr11	4662242	4662441
chr11	4802990	4803259
chr11	5189617	5189739
chr11	5318099	5318250
chr11	5762009	5762255
chr11	5877999	5878153
chr11	6107910	6108053
chr11	6200017	6200157
chr11	6267576	6267838
chr11	6416178	6416401
chr11	6528420	6528804
chr11	6625848	6626193
chr11	16752817	16753005
chr11	17211466	17211948
chr11	17221257	17221418
chr11	19925446	19925702
chr11	20332147	20332273
chr11	20347699	20347935
chr11	20477551	20477681
chr11	21371368	21371511
chr11	22348655	22348777
chr11	22990459	22990629
chr11	23667302	23667424
chr11	25100010	25100276
chr11	29547818	29548132
chr11	31847263	31847385
chr11	33162073	33162524
chr11	33513027	33513173
chr11	33754857	33755087
chr11	34681692	34682153
chr11	35927519	35927742
chr11	40734041	40734176
chr11	40825234	40825429
chr11	44461638	44461764
chr11	44518659	44518835
chr11	45955168	45955482
chr11	48800431	48800614
chr11	49794169	49794319
chr11	50024798	50024991
chr11	51455589	51455876
chr11	51619700	51620029
chr11	51967576	51967771
chr11	52231642	52232016
chr11	53324706	53324870
chr11	53707190	53707539
chr11	54140052	54140304
chr11	54140359	54140706
chr11	54866546	54866709
chr11	55469644	55469854
chr11	57302559	57302769
chr11	58008461	58008748
chr11	59191478	59191612
chr11	60046268	60046663
chr11	60311338	60311587
chr11	60454417	60454647
chr11	60811046	60811278
chr11	61174838	61174960
chr11	61494198	61494365
chr11	62602729	62602923
chr11	62789516	62789750
chr11	64682526	64682726
chr11	64978960	64979146
chr11	67052713	67052916
chr11	68049485	68049676
chr11	68719249	68719371
chr11	68973353	68973475
chr11	69008142	69008464
chr11	69070702	69070975
chr11	69095020	69095178
chr11	69340697	69340960
chr11	69580256	69580518
chr11	69671096	69671305
chr11	69671440	69671600
chr11	69681981	69682142
chr11	69686589	69686739
chr11	69913819	69913979
chr11	69921833	69921994
chr11	70410137	70410401
chr11	70432113	70432285
chr11	70452213	70452397
chr11	70655008	70655149
chr11	70845208	70845381
chr11	70982754	70983084
chr11	71004380	71004646
chr11	71770593	71770809
chr11	72086756	72086919
chr11	72411473	72411660
chr11	72441318	72441633
chr11	72608476	72608685
chr11	74898031	74898216
chr11	75157282	75157448
chr11	75190369	75190598
chr11	75454613	75454819
chr11	76216995	76217192
chr11	76243750	76243872
chr11	77062105	77062272
chr11	77491685	77491889
chr11	77894353	77894556
chr11	78032160	78032356
chr11	78215823	78216085
chr11	78465993	78466193
chr11	78550269	78550705
chr11	78826857	78827017
chr11	79711345	79711467
chr11	79992539	79992720
chr11	80141789	80141969
chr11	80142094	80142216
chr11	82908300	82908494
chr11	83942006	83942185
chr11	84179925	84180355
chr11	84513150	84513368
chr11	84819343	84819665
chr11	84828985	84829223
chr11	84880127	84880376
chr11	85352550	85352892
chr11	86484721	86484889
chr11	86684033	86684179
chr11	86807555	86807955
chr11	87074128	87074258
chr11	87443259	87443761
chr11	87448731	87449180
chr11	87462381	87462557
chr11	87462636	87462926
chr11	87471357	87471642
chr11	87853083	87853333
chr11	88047260	88047597
chr11	88181247	88181379
chr11	88252999	88253142
chr11	88551124	88551296
chr11	88864390	88864514
chr11	89081770	89082007
chr11	90390832	90391037
chr11	90418160	90418357
chr11	93829389	93829550
chr11	93886799	93886980
chr11	93955532	93955875
chr11	93968259	93968412
chr11	94548875	94549069
chr11	94630128	94630352
chr11	95384636	95384956
chr11	95413684	95413889
chr11	95824150	95824277
chr11	95859554	95859813
chr11	96081073	96081277
chr11	96763212	96763369
chr11	96830223	96830418
chr11	96916079	96916297
chr11	97150570	97150745
chr11	97186937	97187144
chr11	98150549	98150679
chr11	98550861	98551133
chr11	98750458	98750652
chr11	98774060	98774231
chr11	98775272	98775442
chr11	98783422	98783700
chr11	98789007	98789297
chr11	98863483	98863662
chr11	100545459	100545753
chr11	100712318	100712500
chr11	100939816	100940068
chr11	101315955	101316285
chr11	101687792	101687938
chr11	101870366	101870529
chr11	102408472	102408696
chr11	102697722	102697913
chr11	102880943	102881244
chr11	103003319	103003462
chr11	103017080	103017202
chr11	104442821	104442975
chr11	106065914	106066122
chr11	106216452	106216718
chr11	106255687	106255907
chr11	106788999	106789192
chr11	107124490	107124638
chr11	107199396	107199549
chr11	107479351	107479595
chr11	107513053	107513196
chr11	107784344	107784479
chr11	107965569	107965697
chr11	108181197	108181349
chr11	109011585	109012100
chr11	109032814	109032972
chr11	109473280	109473534
chr11	109611904	109612089
chr11	109648510	109648781
chr11	110422188	110422403
chr11	113684211	113684506
