chr1	3139200	3139242
chr1	4571491	4571696
chr1	4857539	4857754
chr1	4926320	4926594
chr1	4970617	4970952
chr1	5015416	5015648
chr1	5022872	5023705
chr1	5082994	5083197
chr1	5220756	5220958
chr1	5228814	5229169
chr1	5232801	5233134
chr1	5277213	5277401
chr1	6483331	6483703
chr1	7088721	7089142
chr1	7397667	7397853
chr1	9248578	9248796
chr1	9547946	9548238
chr1	9554503	9554774
chr1	9564478	9564827
chr1	9566064	9566227
chr1	9570307	9570631
chr1	9611575	9611918
chr1	9622625	9622865
chr1	9627511	9628027
chr1	9630176	9630541
chr1	9631030	9631241
chr1	9641299	9641594
chr1	9649190	9649605
chr1	9659009	9659197
chr1	9740238	9740422
chr1	9747785	9747968
chr1	9823356	9823678
chr1	9862494	9862762
chr1	9874382	9874426
chr1	9943938	9944237
chr1	10039982	10040310
chr1	10056513	10056679
chr1	10228981	10229168
chr1	10231527	10231754
chr1	10477659	10477930
chr1	11748393	11748619
chr1	12016834	12017107
chr1	12025814	12026089
chr1	12291894	12292217
chr1	12500587	12500764
chr1	12577214	12577441
chr1	12644773	12644845
chr1	12693380	12693574
chr1	12718106	12718418
chr1	12729530	12729825
chr1	12806916	12807098
chr1	12814433	12814674
chr1	13005111	13005378
chr1	13042371	13042600
chr1	13290263	13290448
chr1	13293337	13293589
chr1	13333863	13334114
chr1	13589863	13590133
chr1	13614611	13615110
chr1	13639633	13639897
chr1	13682926	13683343
chr1	13784515	13784760
chr1	13861078	13861345
chr1	13871027	13871237
chr1	13935990	13936445
chr1	14011564	14011852
chr1	14016905	14017092
chr1	14108471	14108761
chr1	14139849	14140216
chr1	14168711	14168905
chr1	14181250	14181543
chr1	14198922	14199352
chr1	14218690	14219240
chr1	14268229	14268470
chr1	14292423	14292763
chr1	14298752	14298947
chr1	14309570	14309784
chr1	14349932	14350194
chr1	14455797	14456023
chr1	14513660	14514139
chr1	14626761	14627021
chr1	15805522	15805704
chr1	16091795	16091987
chr1	16093196	16093454
chr1	16122742	16123074
chr1	16130103	16130392
chr1	16186626	16186790
chr1	16202035	16202207
chr1	16656947	16657145
chr1	16665047	16665326
chr1	17449378	17449565
chr1	17606543	17606808
chr1	17657434	17657750
chr1	17838427	17838729
chr1	18637451	18637491
chr1	19176278	19176442
chr1	19850010	19850235
chr1	19927791	19928146
chr1	19981362	19981547
chr1	19989318	19989484
chr1	20058251	20058708
chr1	20117521	20117724
chr1	20171216	20171460
chr1	20195386	20195549
chr1	20302504	20302706
chr1	20303095	20303258
chr1	20554443	20554717
chr1	20677972	20678340
chr1	20845682	20845924
chr1	20867442	20867802
chr1	20890411	20890579
chr1	20905780	20906103
chr1	20923202	20923367
chr1	20951567	20951901
chr1	20995350	20995564
chr1	21008895	21009282
chr1	21014500	21014797
chr1	21052621	21053205
chr1	21218732	21218985
chr1	21271484	21271673
chr1	21296335	21296580
chr1	21411300	21411509
chr1	21411552	21411840
